,Unnamed: 0,ID,TYPE,DECLARATION,PROJECT,FILE
1055,1055,1055,class,CategoricalTruePositives,keras-master,training_with_built_in_methods.py
1057,1057,1057,class,LogisticEndpoint,keras-master,training_with_built_in_methods.py
1058,1058,1058,class,ExamplePyDataset,keras-master,training_with_built_in_methods.py
1059,1059,1059,class,ExampleTorchDataset,keras-master,training_with_built_in_methods.py
1060,1060,1060,class,LossHistory,keras-master,training_with_built_in_methods.py
1061,1061,1061,class,keras_export,keras-master,api_export.py
1063,1063,1063,class,ExampleModel,keras-master,cloning_test.py
1064,1064,1064,class,CloneModelTest,keras-master,cloning_test.py
1065,1065,1065,class,Sequential,keras-master,sequential.py
1066,1066,1066,class,ModelTest,keras-master,model_test.py
1067,1067,1067,class,MultiInputModel,keras-master,model_test.py
1070,1070,1070,class,NestedLayer,keras-master,model_test.py
1071,1071,1071,class,DoubleNestedLayer,keras-master,model_test.py
1072,1072,1072,class,VariableMappingTest,keras-master,variable_mapping_test.py
1073,1073,1073,class,Functional,keras-master,functional.py
1074,1074,1074,class,SequentialTest,keras-master,sequential_test.py
1075,1075,1075,class,DictLayer,keras-master,sequential_test.py
1076,1076,1076,class,ListLayer,keras-master,sequential_test.py
1077,1077,1077,class,DynamicLayer,keras-master,sequential_test.py
1079,1079,1079,class,BadLayer,keras-master,sequential_test.py
1080,1080,1080,class,Model,keras-master,model.py
1081,1081,1081,class,FunctionalTest,keras-master,functional_test.py
1082,1082,1082,class,Canary,keras-master,functional_test.py
1083,1083,1083,class,Variable,keras-master,exports.py
1084,1084,1084,class,name_scope,keras-master,exports.py
1085,1085,1085,class,JAXTrainer,keras-master,trainer.py
1086,1086,1086,class,JAXEpochIterator,keras-master,trainer.py
1087,1087,1087,class,JaxLayer,keras-master,layer.py
1089,1089,1089,class,JaxDistributionLibTest,keras-master,distribution_lib_test.py
1090,1090,1090,class,ShardingCaptureLayer,keras-master,distribution_lib_test.py
1091,1091,1091,class,JaxOptimizer,keras-master,optimizer.py
1092,1092,1092,class,DeviceTest,keras-master,device_scope_test.py
1093,1093,1093,class,ComputeOutputSpecTest,keras-master,compute_output_spec_test.py
1094,1094,1094,class,TensorFlowTrainer,keras-master,trainer.py
1095,1095,1095,class,DeprecatedCompiledMetric,keras-master,trainer.py
1096,1096,1096,class,TFEpochIterator,keras-master,trainer.py
1097,1097,1097,class,TFLayer,keras-master,layer.py
1100,1100,1100,class,OptimizerDistributeTest,keras-master,optimizer_distribute_test.py
1101,1101,1101,class,TFNameScopeTest,keras-master,name_scope_test.py
1102,1102,1102,class,CustomModelX,keras-master,saved_model_test.py
1103,1103,1103,class,CustomSignatureModel,keras-master,saved_model_test.py
1104,1104,1104,class,SavedModelTest,keras-master,saved_model_test.py
1105,1105,1105,class,CustomLayer,keras-master,saved_model_test.py
1109,1109,1109,class,CustomLayerList,keras-master,saved_model_test.py
1110,1110,1110,class,CustomLayerDict,keras-master,saved_model_test.py
1111,1111,1111,class,Adder,keras-master,saved_model_test.py
1113,1113,1113,class,DistributeTest,keras-master,distribute_test.py
1114,1114,1114,class,TFOptimizer,keras-master,optimizer.py
1115,1115,1115,class,KerasAutoTrackable,keras-master,trackable.py
1116,1116,1116,class,TorchTrainer,keras-master,trainer.py
1117,1117,1117,class,TorchEpochIterator,keras-master,trainer.py
1118,1118,1118,class,TorchLayer,keras-master,layer.py
1120,1120,1120,class,custom_gradient,keras-master,core.py
1121,1121,1121,class,CustomGradientFunction,keras-master,core.py
1122,1122,1122,class,Adam,keras-master,torch_adam.py
1123,1123,1123,class,Lion,keras-master,torch_lion.py
1124,1124,1124,class,TorchOptimizer,keras-master,torch_optimizer.py
1125,1125,1125,class,AdamW,keras-master,torch_adamw.py
1126,1126,1126,class,Nadam,keras-master,torch_nadam.py
1127,1127,1127,class,RMSprop,keras-master,torch_rmsprop.py
1128,1128,1128,class,Adagrad,keras-master,torch_adagrad.py
1129,1129,1129,class,Adamax,keras-master,torch_adamax.py
1130,1130,1130,class,SGD,keras-master,torch_sgd.py
1131,1131,1131,class,TorchParallelOptimizer,keras-master,torch_parallel_optimizer.py
1132,1132,1132,class,Adadelta,keras-master,torch_adadelta.py
1133,1133,1133,class,NumpyTrainer,keras-master,trainer.py
1134,1134,1134,class,NumpyLayer,keras-master,layer.py
1136,1136,1136,class,KerasVariable,keras-master,variables.py
1137,1137,1137,class,AutocastScope,keras-master,variables.py
1138,1138,1138,class,VariableInitializationTest,keras-master,variables_test.py
1139,1139,1139,class,VariablePropertiesTest,keras-master,variables_test.py
1140,1140,1140,class,VariableNumpyValueAndAssignmentTest,keras-master,variables_test.py
1141,1141,1141,class,VariableDtypeShapeNdimRepr,keras-master,variables_test.py
1142,1142,1142,class,VariableOperationsTest,keras-master,variables_test.py
1143,1143,1143,class,VariableBinaryOperationsTest,keras-master,variables_test.py
1144,1144,1144,class,TestStandardizeShapeWithTorch,keras-master,variables_test.py
1145,1145,1145,class,TestStandardizeShapeWithOutTorch,keras-master,variables_test.py
1146,1146,1146,class,KerasTensorTest,keras-master,keras_tensor_test.py
1147,1147,1147,class,ConvertConvTransposePaddingArgsJAXTest,keras-master,backend_utils_test.py
1148,1148,1148,class,ConvertConvTransposePaddingArgsTorchTest,keras-master,backend_utils_test.py
1149,1149,1149,class,ComputeConvTransposePaddingArgsForJAXTest,keras-master,backend_utils_test.py
1150,1150,1150,class,ComputeConvTransposePaddingArgsForTorchTest,keras-master,backend_utils_test.py
1151,1151,1151,class,GetOutputShapeGivenTFPaddingTest,keras-master,backend_utils_test.py
1152,1152,1152,class,DtypesTest,keras-master,dtypes_test.py
1153,1153,1153,class,TestStatelessScope,keras-master,stateless_scope_test.py
1154,1154,1154,class,GlobalStateTest,keras-master,global_state_test.py
1156,1156,1156,class,StatelessScope,keras-master,stateless_scope.py
1157,1157,1157,class,NameScopeTest,keras-master,name_scope_test.py
1158,1158,1158,class,KerasTensor,keras-master,keras_tensor.py
1160,1160,1160,class,Container,keras-master,compute_output_spec_test.py
1161,1161,1161,class,RandomLayer,keras-master,export_lib_test.py
1162,1162,1162,class,ExportArchiveTest,keras-master,export_lib_test.py
1165,1165,1165,class,TestTFSMLayer,keras-master,export_lib_test.py
1166,1166,1166,class,ExportArchive,keras-master,export_lib.py
1167,1167,1167,class,TFSMLayer,keras-master,export_lib.py
1168,1168,1168,class,SerializableDict,keras-master,serialization_lib.py
1169,1169,1169,class,SafeModeScope,keras-master,serialization_lib.py
1170,1170,1170,class,ObjectSharingScope,keras-master,serialization_lib.py
1171,1171,1171,class,DiskIOStore,keras-master,saving_lib.py
1172,1172,1172,class,H5IOStore,keras-master,saving_lib.py
1173,1173,1173,class,H5Entry,keras-master,saving_lib.py
1174,1174,1174,class,NpzIOStore,keras-master,saving_lib.py
1175,1175,1175,class,CustomObjectScope,keras-master,object_registration.py
1177,1177,1177,class,LayerWithCustomSaving,keras-master,saving_lib_test.py
1179,1179,1179,class,ModelWithCustomSaving,keras-master,saving_lib_test.py
1180,1180,1180,class,CompileOverridingModel,keras-master,saving_lib_test.py
1181,1181,1181,class,CompileOverridingSequential,keras-master,saving_lib_test.py
1182,1182,1182,class,SubclassFunctional,keras-master,saving_lib_test.py
1183,1183,1183,class,SavingTest,keras-master,saving_lib_test.py
1184,1184,1184,class,SavingAPITest,keras-master,saving_lib_test.py
1185,1185,1185,class,GrowthFactor,keras-master,saving_lib_test.py
1186,1186,1186,class,FactorLayer,keras-master,saving_lib_test.py
1187,1187,1187,class,ComplexModel,keras-master,saving_lib_test.py
1188,1188,1188,class,SavingBattleTest,keras-master,saving_lib_test.py
1189,1189,1189,class,NormalModel,keras-master,saving_lib_test.py
1190,1190,1190,class,WeirdModel,keras-master,saving_lib_test.py
1191,1191,1191,class,SaveModelTests,keras-master,saving_api_test.py
1192,1192,1192,class,LoadModelTests,keras-master,saving_api_test.py
1194,1194,1194,class,LoadWeightsTests,keras-master,saving_api_test.py
1195,1195,1195,class,SaveModelTestsWarning,keras-master,saving_api_test.py
1197,1197,1197,class,NestedCustomLayer,keras-master,serialization_lib_test.py
1198,1198,1198,class,WrapperLayer,keras-master,serialization_lib_test.py
1199,1199,1199,class,SerializationLibTest,keras-master,serialization_lib_test.py
1200,1200,1200,class,PlainFunctionalSubclass,keras-master,serialization_lib_test.py
1201,1201,1201,class,FunctionalSubclassWCustomInit,keras-master,serialization_lib_test.py
1203,1203,1203,class,SharedActivation,keras-master,serialization_lib_test.py
1205,1205,1205,class,MyWrapper,keras-master,serialization_lib_test.py
1206,1206,1206,class,TestObjectRegistration,keras-master,object_registration_test.py
1207,1207,1207,class,CustomClass,keras-master,object_registration_test.py
1208,1208,1208,class,TestClass,keras-master,object_registration_test.py
1209,1209,1209,class,OtherTestClass,keras-master,object_registration_test.py
1211,1211,1211,class,AlphaDropout,keras-master,layers.py
1212,1212,1212,class,RandomHeight,keras-master,layers.py
1213,1213,1213,class,RandomWidth,keras-master,layers.py
1214,1214,1214,class,ThresholdedReLU,keras-master,layers.py
1215,1215,1215,class,Reduction,keras-master,losses.py
1216,1216,1216,class,TimeseriesGenerator,keras-master,sequence.py
1217,1217,1217,class,Iterator,keras-master,image.py
1218,1218,1218,class,BatchFromFilesMixin,keras-master,image.py
1219,1219,1219,class,DirectoryIterator,keras-master,image.py
1220,1220,1220,class,NumpyArrayIterator,keras-master,image.py
1221,1221,1221,class,DataFrameIterator,keras-master,image.py
1222,1222,1222,class,ImageDataGenerator,keras-master,image.py
1223,1223,1223,class,Tokenizer,keras-master,text.py
1224,1224,1224,class,JsonUtilsTestAllBackends,keras-master,json_utils_test.py
1225,1225,1225,class,Enum,keras-master,json_utils_test.py
1226,1226,1226,class,JsonUtilsTestTF,keras-master,json_utils_test.py
1227,1227,1227,class,MaskedTensor,keras-master,json_utils_test.py
1228,1228,1228,class,DisableSharedObjectScope,keras-master,serialization.py
1229,1229,1229,class,NoopLoadingScope,keras-master,serialization.py
1230,1230,1230,class,SharedObjectLoadingScope,keras-master,serialization.py
1231,1231,1231,class,SharedObjectConfig,keras-master,serialization.py
1232,1232,1232,class,SharedObjectSavingScope,keras-master,serialization.py
1235,1235,1235,class,LegacyH5WeightsTest,keras-master,legacy_h5_format_test.py
1236,1236,1236,class,LegacyH5WholeModelTest,keras-master,legacy_h5_format_test.py
1240,1240,1240,class,RegisteredSubLayer,keras-master,legacy_h5_format_test.py
1241,1241,1241,class,LegacyH5BackwardsCompatTest,keras-master,legacy_h5_format_test.py
1250,1250,1250,class,DirectoryCreationTest,keras-master,legacy_h5_format_test.py
1251,1251,1251,class,ReLU,keras-master,activations.py
1252,1252,1252,class,Mish,keras-master,activations.py
1253,1253,1253,class,ActivationsTest,keras-master,activations_test.py
1254,1254,1254,class,Loss,keras-master,loss.py
1255,1255,1255,class,ExampleLoss,keras-master,loss_test.py
1256,1256,1256,class,LossTest,keras-master,loss_test.py
1257,1257,1257,class,MeanSquaredErrorTest,keras-master,losses_test.py
1258,1258,1258,class,MeanAbsoluteErrorTest,keras-master,losses_test.py
1259,1259,1259,class,MeanAbsolutePercentageErrorTest,keras-master,losses_test.py
1260,1260,1260,class,MeanSquaredLogarithmicErrorTest,keras-master,losses_test.py
1261,1261,1261,class,HingeTest,keras-master,losses_test.py
1262,1262,1262,class,SquaredHingeTest,keras-master,losses_test.py
1263,1263,1263,class,CategoricalHingeTest,keras-master,losses_test.py
1264,1264,1264,class,CosineSimilarityTest,keras-master,losses_test.py
1265,1265,1265,class,HuberLossTest,keras-master,losses_test.py
1266,1266,1266,class,LogCoshTest,keras-master,losses_test.py
1267,1267,1267,class,KLDivergenceTest,keras-master,losses_test.py
1268,1268,1268,class,PoissonTest,keras-master,losses_test.py
1269,1269,1269,class,BinaryCrossentropyTest,keras-master,losses_test.py
1270,1270,1270,class,CategoricalCrossentropyTest,keras-master,losses_test.py
1271,1271,1271,class,SparseCategoricalCrossentropyTest,keras-master,losses_test.py
1272,1272,1272,class,BinaryFocalCrossentropyTest,keras-master,losses_test.py
1273,1273,1273,class,CategoricalFocalCrossentropyTest,keras-master,losses_test.py
1274,1274,1274,class,CTCTest,keras-master,losses_test.py
1275,1275,1275,class,DiceTest,keras-master,losses_test.py
1276,1276,1276,class,LossFunctionWrapper,keras-master,losses.py
1277,1277,1277,class,MeanSquaredError,keras-master,losses.py
1278,1278,1278,class,MeanAbsoluteError,keras-master,losses.py
1279,1279,1279,class,MeanAbsolutePercentageError,keras-master,losses.py
1280,1280,1280,class,MeanSquaredLogarithmicError,keras-master,losses.py
1281,1281,1281,class,CosineSimilarity,keras-master,losses.py
1282,1282,1282,class,Huber,keras-master,losses.py
1283,1283,1283,class,LogCosh,keras-master,losses.py
1284,1284,1284,class,Hinge,keras-master,losses.py
1285,1285,1285,class,SquaredHinge,keras-master,losses.py
1286,1286,1286,class,CategoricalHinge,keras-master,losses.py
1287,1287,1287,class,KLDivergence,keras-master,losses.py
1288,1288,1288,class,Poisson,keras-master,losses.py
1289,1289,1289,class,BinaryCrossentropy,keras-master,losses.py
1290,1290,1290,class,BinaryFocalCrossentropy,keras-master,losses.py
1291,1291,1291,class,CategoricalCrossentropy,keras-master,losses.py
1292,1292,1292,class,CategoricalFocalCrossentropy,keras-master,losses.py
1293,1293,1293,class,SparseCategoricalCrossentropy,keras-master,losses.py
1294,1294,1294,class,CTC,keras-master,losses.py
1295,1295,1295,class,Dice,keras-master,losses.py
1296,1296,1296,class,DeviceMesh,keras-master,distribution_lib.py
1297,1297,1297,class,TensorLayout,keras-master,distribution_lib.py
1298,1298,1298,class,Distribution,keras-master,distribution_lib.py
1299,1299,1299,class,DataParallel,keras-master,distribution_lib.py
1300,1300,1300,class,ModelParallel,keras-master,distribution_lib.py
1301,1301,1301,class,LayoutMap,keras-master,distribution_lib.py
1302,1302,1302,class,MultiProcessInitializeTest,keras-master,distribution_lib_test.py
1303,1303,1303,class,DeviceMeshTest,keras-master,distribution_lib_test.py
1304,1304,1304,class,TensorLayoutTest,keras-master,distribution_lib_test.py
1305,1305,1305,class,DistributionTest,keras-master,distribution_lib_test.py
1306,1306,1306,class,DataParallelDistributionTest,keras-master,distribution_lib_test.py
1307,1307,1307,class,ModelParallelDistributionTest,keras-master,distribution_lib_test.py
1308,1308,1308,class,LayoutMapTest,keras-master,distribution_lib_test.py
1309,1309,1309,class,SeedGeneratorTest,keras-master,seed_generator_test.py
1310,1310,1310,class,RandomTest,keras-master,random_test.py
1311,1311,1311,class,SeedGenerator,keras-master,seed_generator.py
1312,1312,1312,class,OptimizerTest,keras-master,optimizer_test.py
1313,1313,1313,class,AdamaxTest,keras-master,adamax_test.py
1314,1314,1314,class,AdamWTest,keras-master,adamw_test.py
1315,1315,1315,class,Ftrl,keras-master,ftrl.py
1316,1316,1316,class,RMSpropTest,keras-master,rmsprop_test.py
1317,1317,1317,class,ScatterUpdateOptimizer,keras-master,optimizer_sparse_test.py
1318,1318,1318,class,OptimizerSparseTest,keras-master,optimizer_sparse_test.py
1319,1319,1319,class,AdadeltaTest,keras-master,adadelta_test.py
1320,1320,1320,class,LossScaleOptimizer,keras-master,loss_scale_optimizer.py
1322,1322,1322,class,LossScaleOptimizerTest,keras-master,loss_scale_optimizer_test.py
1324,1324,1324,class,FtrlTest,keras-master,ftrl_test.py
1328,1328,1328,class,SGDTest,keras-master,sgd_test.py
1330,1330,1330,class,BaseOptimizer,keras-master,base_optimizer.py
1332,1332,1332,class,AdagradTest,keras-master,adagrad_test.py
1333,1333,1333,class,Adafactor,keras-master,adafactor.py
1334,1334,1334,class,AdamTest,keras-master,adam_test.py
1336,1336,1336,class,LionTest,keras-master,lion_test.py
1338,1338,1338,class,LegacyOptimizerWarning,keras-master,__init__.py
1339,1339,1339,class,Optimizer,keras-master,optimizer.py
1340,1340,1340,class,AdafactorTest,keras-master,adafactor_test.py
1341,1341,1341,class,NadamTest,keras-master,nadam_test.py
1342,1342,1342,class,LearningRateSchedule,keras-master,learning_rate_schedule.py
1343,1343,1343,class,ExponentialDecay,keras-master,learning_rate_schedule.py
1344,1344,1344,class,PiecewiseConstantDecay,keras-master,learning_rate_schedule.py
1345,1345,1345,class,PolynomialDecay,keras-master,learning_rate_schedule.py
1346,1346,1346,class,InverseTimeDecay,keras-master,learning_rate_schedule.py
1347,1347,1347,class,CosineDecay,keras-master,learning_rate_schedule.py
1348,1348,1348,class,CosineDecayRestarts,keras-master,learning_rate_schedule.py
1349,1349,1349,class,TestFitLRSchedulesFlow,keras-master,learning_rate_schedule_test.py
1350,1350,1350,class,ExponentialDecayTest,keras-master,learning_rate_schedule_test.py
1351,1351,1351,class,PiecewiseConstantDecayTest,keras-master,learning_rate_schedule_test.py
1352,1352,1352,class,LinearDecayTest,keras-master,learning_rate_schedule_test.py
1353,1353,1353,class,SqrtDecayTest,keras-master,learning_rate_schedule_test.py
1354,1354,1354,class,InverseTimeDecayTest,keras-master,learning_rate_schedule_test.py
1355,1355,1355,class,CosineDecayTest,keras-master,learning_rate_schedule_test.py
1356,1356,1356,class,CosineDecayRestartsTest,keras-master,learning_rate_schedule_test.py
1357,1357,1357,class,ConstraintsTest,keras-master,constraints_test.py
1358,1358,1358,class,Constraint,keras-master,constraints.py
1359,1359,1359,class,MaxNorm,keras-master,constraints.py
1360,1360,1360,class,NonNeg,keras-master,constraints.py
1361,1361,1361,class,UnitNorm,keras-master,constraints.py
1362,1362,1362,class,MinMaxNorm,keras-master,constraints.py
1363,1363,1363,class,RegularizersTest,keras-master,regularizers_test.py
1364,1364,1364,class,ValidateFloatArgTest,keras-master,regularizers_test.py
1365,1365,1365,class,Regularizer,keras-master,regularizers.py
1366,1366,1366,class,L1L2,keras-master,regularizers.py
1367,1367,1367,class,L1,keras-master,regularizers.py
1368,1368,1368,class,L2,keras-master,regularizers.py
1369,1369,1369,class,OrthogonalRegularizer,keras-master,regularizers.py
1370,1370,1370,class,NamingUtilsTest,keras-master,naming_test.py
1371,1371,1371,class,ObjectWithoutName,keras-master,naming_test.py
1372,1372,1372,class,ObjectWithoutNameOrClass,keras-master,naming_test.py
1373,1373,1373,class,MockKerasObject,keras-master,naming_test.py
1374,1374,1374,class,PathToStringTest,keras-master,file_utils_test.py
1375,1375,1375,class,NonStringTypedPathObject,keras-master,file_utils_test.py
1376,1376,1376,class,ResolvePathTest,keras-master,file_utils_test.py
1377,1377,1377,class,IsPathInDirTest,keras-master,file_utils_test.py
1378,1378,1378,class,IsLinkInDirTest,keras-master,file_utils_test.py
1379,1379,1379,class,FilterSafePathsTest,keras-master,file_utils_test.py
1380,1380,1380,class,ExtractArchiveTest,keras-master,file_utils_test.py
1381,1381,1381,class,GetFileTest,keras-master,file_utils_test.py
1382,1382,1382,class,HashFileTest,keras-master,file_utils_test.py
1383,1383,1383,class,TestValidateFile,keras-master,file_utils_test.py
1384,1384,1384,class,ResolveHasherTest,keras-master,file_utils_test.py
1385,1385,1385,class,IsRemotePathTest,keras-master,file_utils_test.py
1386,1386,1386,class,TestRaiseIfNoGFile,keras-master,file_utils_test.py
1387,1387,1387,class,TextDatasetFromDirectoryTest,keras-master,text_dataset_utils_test.py
1388,1388,1388,class,TorchModuleWrapper,keras-master,torch_utils.py
1389,1389,1389,class,ImageDatasetFromDirectoryTest,keras-master,image_dataset_utils_test.py
1391,1391,1391,class,FlaxLayer,keras-master,jax_layer.py
1392,1392,1392,class,TimeseriesDatasetTest,keras-master,timeseries_dataset_utils_test.py
1393,1393,1393,class,TreeTest,keras-master,tree_test.py
1394,1394,1394,class,Progbar,keras-master,progbar.py
1395,1395,1395,class,DotNotTrackScope,keras-master,tracking.py
1396,1396,1396,class,Tracker,keras-master,tracking.py
1397,1397,1397,class,TrackedList,keras-master,tracking.py
1398,1398,1398,class,TrackedDict,keras-master,tracking.py
1399,1399,1399,class,TrackedSet,keras-master,tracking.py
1400,1400,1400,class,DatasetUtilsTest,keras-master,dataset_utils_test.py
1401,1401,1401,class,Dataset,keras-master,dataset_utils_test.py
1402,1402,1402,class,Classifier,keras-master,torch_utils_test.py
1403,1403,1403,class,ClassifierWithNoSpecialCasing,keras-master,torch_utils_test.py
1404,1404,1404,class,TorchUtilsTest,keras-master,torch_utils_test.py
1405,1405,1405,class,TestNumericalUtils,keras-master,numerical_utils_test.py
1406,1406,1406,class,FlaxTrainingIndependentModel,keras-master,jax_layer_test.py
1407,1407,1407,class,FlaxDropoutModel,keras-master,jax_layer_test.py
1408,1408,1408,class,FlaxBatchNormModel,keras-master,jax_layer_test.py
1409,1409,1409,class,TestJaxLayer,keras-master,jax_layer_test.py
1410,1410,1410,class,TestModel,keras-master,jax_layer_test.py
1411,1411,1411,class,MyFlaxLayer,keras-master,jax_layer_test.py
1412,1412,1412,class,NamedPoint,keras-master,jax_layer_test.py
1413,1413,1413,class,TrackingTest,keras-master,tracking_test.py
1414,1414,1414,class,TFGraphScope,keras-master,backend_utils.py
1415,1415,1415,class,DynamicBackend,keras-master,backend_utils.py
1416,1416,1416,class,DLProgbar,keras-master,file_utils.py
1417,1417,1417,class,PythonUtilsTest,keras-master,python_utils_test.py
1418,1418,1418,class,LazyModule,keras-master,module_utils.py
1419,1419,1419,class,TestRandomSeedSetting,keras-master,rng_utils_test.py
1420,1420,1420,class,TestIoUtils,keras-master,io_utils_test.py
1421,1421,1421,class,TestCountLoc,keras-master,code_stats_test.py
1422,1422,1422,class,_MapToNone,keras-master,tree.py
1423,1423,1423,class,PadSequencesTest,keras-master,sequence_utils_test.py
1424,1424,1424,class,SummaryUtilsTest,keras-master,summary_utils_test.py
1425,1425,1425,class,DtypeSizeTests,keras-master,dtype_utils_test.py
1426,1426,1426,class,IsFloatTests,keras-master,dtype_utils_test.py
1427,1427,1427,class,CastToCommonDtype,keras-master,dtype_utils_test.py
1428,1428,1428,class,AudioDatasetFromDirectoryTest,keras-master,audio_dataset_utils_test.py
1429,1429,1429,class,SegmentSum,keras-master,math.py
1430,1430,1430,class,SegmentMax,keras-master,math.py
1431,1431,1431,class,TopK,keras-master,math.py
1432,1432,1432,class,InTopK,keras-master,math.py
1433,1433,1433,class,Logsumexp,keras-master,math.py
1434,1434,1434,class,ExtractSequences,keras-master,math.py
1435,1435,1435,class,FFT,keras-master,math.py
1436,1436,1436,class,FFT2,keras-master,math.py
1437,1437,1437,class,RFFT,keras-master,math.py
1438,1438,1438,class,IRFFT,keras-master,math.py
1439,1439,1439,class,STFT,keras-master,math.py
1440,1440,1440,class,ISTFT,keras-master,math.py
1441,1441,1441,class,Rsqrt,keras-master,math.py
1442,1442,1442,class,Erf,keras-master,math.py
1443,1443,1443,class,Erfinv,keras-master,math.py
1444,1444,1444,class,DummyLayer,keras-master,node_test.py
1445,1445,1445,class,NodeTest,keras-master,node_test.py
1446,1446,1446,class,OpWithMultipleInputs,keras-master,operation_test.py
1447,1447,1447,class,OpWithMultipleOutputs,keras-master,operation_test.py
1448,1448,1448,class,OpWithCustomConstructor,keras-master,operation_test.py
1449,1449,1449,class,OperationTest,keras-master,operation_test.py
1450,1450,1450,class,Absolute,keras-master,numpy.py
1451,1451,1451,class,Abs,keras-master,numpy.py
1452,1452,1452,class,Add,keras-master,numpy.py
1453,1453,1453,class,All,keras-master,numpy.py
1454,1454,1454,class,Any,keras-master,numpy.py
1455,1455,1455,class,Amax,keras-master,numpy.py
1456,1456,1456,class,Amin,keras-master,numpy.py
1457,1457,1457,class,Append,keras-master,numpy.py
1458,1458,1458,class,Arange,keras-master,numpy.py
1459,1459,1459,class,Arccos,keras-master,numpy.py
1460,1460,1460,class,Arccosh,keras-master,numpy.py
1461,1461,1461,class,Arcsin,keras-master,numpy.py
1462,1462,1462,class,Arcsinh,keras-master,numpy.py
1463,1463,1463,class,Arctan,keras-master,numpy.py
1464,1464,1464,class,Arctan2,keras-master,numpy.py
1465,1465,1465,class,Arctanh,keras-master,numpy.py
1466,1466,1466,class,Argmax,keras-master,numpy.py
1467,1467,1467,class,Argmin,keras-master,numpy.py
1468,1468,1468,class,Argsort,keras-master,numpy.py
1469,1469,1469,class,Array,keras-master,numpy.py
1470,1470,1470,class,Average,keras-master,numpy.py
1471,1471,1471,class,Bincount,keras-master,numpy.py
1472,1472,1472,class,BroadcastTo,keras-master,numpy.py
1473,1473,1473,class,Ceil,keras-master,numpy.py
1474,1474,1474,class,Clip,keras-master,numpy.py
1475,1475,1475,class,Concatenate,keras-master,numpy.py
1476,1476,1476,class,Conjugate,keras-master,numpy.py
1477,1477,1477,class,Conj,keras-master,numpy.py
1478,1478,1478,class,Copy,keras-master,numpy.py
1479,1479,1479,class,Cos,keras-master,numpy.py
1480,1480,1480,class,Cosh,keras-master,numpy.py
1481,1481,1481,class,CountNonzero,keras-master,numpy.py
1482,1482,1482,class,Cross,keras-master,numpy.py
1483,1483,1483,class,Cumprod,keras-master,numpy.py
1484,1484,1484,class,Cumsum,keras-master,numpy.py
1485,1485,1485,class,Diag,keras-master,numpy.py
1486,1486,1486,class,Diagonal,keras-master,numpy.py
1487,1487,1487,class,Diff,keras-master,numpy.py
1488,1488,1488,class,Digitize,keras-master,numpy.py
1489,1489,1489,class,Dot,keras-master,numpy.py
1490,1490,1490,class,Einsum,keras-master,numpy.py
1491,1491,1491,class,Empty,keras-master,numpy.py
1492,1492,1492,class,Equal,keras-master,numpy.py
1493,1493,1493,class,Exp,keras-master,numpy.py
1494,1494,1494,class,ExpandDims,keras-master,numpy.py
1495,1495,1495,class,Expm1,keras-master,numpy.py
1496,1496,1496,class,Flip,keras-master,numpy.py
1497,1497,1497,class,Floor,keras-master,numpy.py
1498,1498,1498,class,Full,keras-master,numpy.py
1499,1499,1499,class,FullLike,keras-master,numpy.py
1500,1500,1500,class,GetItem,keras-master,numpy.py
1501,1501,1501,class,Greater,keras-master,numpy.py
1502,1502,1502,class,GreaterEqual,keras-master,numpy.py
1503,1503,1503,class,Hstack,keras-master,numpy.py
1504,1504,1504,class,Identity,keras-master,numpy.py
1505,1505,1505,class,Imag,keras-master,numpy.py
1506,1506,1506,class,Isclose,keras-master,numpy.py
1507,1507,1507,class,Isfinite,keras-master,numpy.py
1508,1508,1508,class,Isinf,keras-master,numpy.py
1509,1509,1509,class,Isnan,keras-master,numpy.py
1510,1510,1510,class,Less,keras-master,numpy.py
1511,1511,1511,class,LessEqual,keras-master,numpy.py
1512,1512,1512,class,Linspace,keras-master,numpy.py
1513,1513,1513,class,Log,keras-master,numpy.py
1514,1514,1514,class,Log10,keras-master,numpy.py
1515,1515,1515,class,Log1p,keras-master,numpy.py
1516,1516,1516,class,Log2,keras-master,numpy.py
1517,1517,1517,class,Logaddexp,keras-master,numpy.py
1518,1518,1518,class,LogicalAnd,keras-master,numpy.py
1519,1519,1519,class,LogicalNot,keras-master,numpy.py
1520,1520,1520,class,LogicalOr,keras-master,numpy.py
1521,1521,1521,class,Logspace,keras-master,numpy.py
1522,1522,1522,class,Matmul,keras-master,numpy.py
1523,1523,1523,class,Max,keras-master,numpy.py
1524,1524,1524,class,Maximum,keras-master,numpy.py
1525,1525,1525,class,Median,keras-master,numpy.py
1526,1526,1526,class,Meshgrid,keras-master,numpy.py
1527,1527,1527,class,Min,keras-master,numpy.py
1528,1528,1528,class,Minimum,keras-master,numpy.py
1529,1529,1529,class,Mod,keras-master,numpy.py
1530,1530,1530,class,Moveaxis,keras-master,numpy.py
1531,1531,1531,class,NanToNum,keras-master,numpy.py
1532,1532,1532,class,Ndim,keras-master,numpy.py
1533,1533,1533,class,Nonzero,keras-master,numpy.py
1534,1534,1534,class,NotEqual,keras-master,numpy.py
1535,1535,1535,class,OnesLike,keras-master,numpy.py
1536,1536,1536,class,ZerosLike,keras-master,numpy.py
1537,1537,1537,class,Outer,keras-master,numpy.py
1538,1538,1538,class,Pad,keras-master,numpy.py
